arborealMove,basalEnergy,bodyWeight,brachiation,brachiationSpeed,burnProp,climb,climbSpeed,climbs,descent,descentSpeed,energyExpenditure,energyGain,energyIntake,feedingBudget,initialSatiation,month,probMoveNoFeed,restingBudget,seed,staticStartPos,stochasticmonth,sway,swaySpeed,terrestrialMove,totalEnergyIntake,travelDistance,travellingBudget,walk,walkSpeed,openmole$experiment
56.53206650831354,3.05,35.0,0.4750593824228029,0.34,0.0,21.377672209026127,1.69,43.46793349168646,22.090261282660332,1.99,1965.334999999269,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.851851851851852,1247124781,true,false,56.057007125890735,1.28,0.0,1905.9600000000003,377.6898582297807,4.912037037037037,0.0,0.39,603
54.285714285714285,3.05,35.0,0.31746031746031744,0.34,0.0,22.53968253968254,1.69,45.714285714285715,23.174603174603174,1.99,1759.9479999992695,317.66,0.05,79.13657407407408,99.79,1.0,0.41,12.25462962962963,2015903956,true,false,53.96825396825397,1.28,0.0,1588.3000000000002,272.5325844945164,8.608796296296296,0.0,0.39,615
54.285714285714285,3.05,35.0,0.31746031746031744,0.34,0.0,22.53968253968254,1.69,45.714285714285715,23.174603174603174,1.99,1759.9479999992695,317.66,0.05,79.13657407407408,99.79,1.0,0.41,12.337962962962964,538425915,true,false,53.96825396825397,1.28,0.0,1588.3000000000002,272.5325844945164,8.525462962962962,0.0,0.39,604
54.285714285714285,3.05,35.0,0.31746031746031744,0.34,0.0,22.53968253968254,1.69,45.714285714285715,23.174603174603174,1.99,1759.9479999992695,317.66,0.05,79.13657407407408,99.79,1.0,0.41,12.275462962962964,-697739390,true,false,53.96825396825397,1.28,0.0,1588.3000000000002,272.5325844945164,8.587962962962962,0.0,0.39,607
56.55172413793103,3.05,35.0,0.6896551724137931,0.34,0.0,21.03448275862069,1.69,43.44827586206897,22.413793103448278,1.99,1761.9219999992695,317.66,0.05,79.09722222222221,99.79,1.0,0.41,12.340277777777779,-1835742743,true,false,55.86206896551724,1.28,0.0,1588.3000000000002,272.1199225384097,8.5625,0.0,0.39,606
56.89655172413793,3.05,35.0,1.2315270935960592,0.34,0.0,21.428571428571427,1.69,43.103448275862064,21.67487684729064,1.99,2004.8309999992694,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.8657407407407405,730771964,true,false,55.66502463054187,1.28,0.0,1905.9600000000003,379.8828100971422,4.898148148148148,0.0,0.39,601
56.8840579710145,3.05,35.0,0.7246376811594203,0.34,0.0,21.014492753623188,1.69,43.11594202898551,22.10144927536232,1.99,1767.88299999927,317.66,0.05,79.20601851851852,99.79,1.0,0.41,12.108796296296296,920914052,true,false,56.15942028985508,1.28,0.0,1588.3000000000002,263.6439363792565,8.685185185185185,0.0,0.39,600
55.77395577395577,3.05,35.0,1.2285012285012284,0.34,0.0,22.11302211302211,1.69,44.22604422604422,22.11302211302211,1.99,2019.1549999992694,317.66,0.05,88.25694444444444,99.79,1.0,0.41,6.997685185185184,1827863520,true,false,54.54545454545454,1.28,0.0,1905.9600000000003,379.61110935710036,4.74537037037037,0.0,0.39,605
56.16438356164383,3.05,35.0,0.45662100456621,0.34,0.0,21.461187214611872,1.69,43.83561643835616,22.37442922374429,1.99,1636.0119999992698,317.66,0.05,73.5300925925926,99.79,1.0,0.41,15.75462962962963,465463546,true,false,55.70776255707762,1.28,0.0,1588.3000000000002,204.6503335006073,10.715277777777779,0.0,0.39,602
56.16438356164383,3.05,35.0,0.45662100456621,0.34,0.0,21.461187214611872,1.69,43.83561643835616,22.37442922374429,1.99,1636.0119999992698,317.66,0.05,73.5300925925926,99.79,1.0,0.41,15.743055555555555,-1674672955,true,false,55.70776255707762,1.28,0.0,1588.3000000000002,204.6503335006073,10.726851851851851,0.0,0.39,599
74.69879518072288,3.05,35.0,6.024096385542169,0.34,0.0,10.843373493975903,1.69,25.301204819277107,14.457831325301203,1.99,1568.2629999992705,317.66,0.05,73.46064814814814,99.79,8.0,0.41,15.36111111111111,777814913,true,false,68.67469879518072,1.28,0.0,1270.64,158.10750045445417,11.17824074074074,0.0,0.39,1103
84.44444444444444,3.05,35.0,11.11111111111111,0.34,0.0,2.2222222222222223,1.69,15.555555555555557,13.333333333333334,1.99,1440.4449999992703,317.66,0.05,63.72453703703703,99.79,8.0,0.41,21.270833333333332,-1660638843,true,false,73.33333333333333,1.28,0.0,1270.64,103.74021203409113,15.00462962962963,0.0,0.39,1101
80.24691358024691,3.05,35.0,6.172839506172839,0.34,0.0,8.641975308641975,1.69,19.753086419753085,11.11111111111111,1.99,1570.1819999992704,317.66,0.05,72.9375,99.79,8.0,0.41,15.905092592592593,-352357327,true,false,74.07407407407408,1.28,0.0,1270.64,165.86343358828066,11.157407407407408,0.0,0.39,1111
72.41379310344828,3.05,35.0,8.045977011494253,0.34,0.0,12.643678160919542,1.69,27.58620689655173,14.942528735632186,1.99,1581.2509999992706,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.418981481481481,-1545267335,true,false,64.36781609195403,1.28,0.0,1588.3000000000002,172.217561188708,11.050925925925927,0.0,0.39,1099
78.0,3.05,35.0,12.0,0.34,0.0,8.0,1.69,22.0,14.000000000000002,1.99,1461.2339999992703,317.66,0.05,64.5324074074074,99.79,8.0,0.41,20.98148148148148,-1659549150,true,false,66.0,1.28,0.0,1270.64,116.56632373531984,14.48611111111111,0.0,0.39,1113
70.58823529411764,3.05,35.0,5.88235294117647,0.34,0.0,11.76470588235294,1.69,29.411764705882355,17.647058823529413,1.99,1570.3979999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.493055555555554,-1443928903,true,false,64.70588235294117,1.28,0.0,1588.3000000000002,158.11172785720808,10.976851851851851,0.0,0.39,1100
74.11764705882352,3.05,35.0,8.235294117647058,0.34,0.0,12.941176470588237,1.69,25.882352941176475,12.941176470588237,1.99,1583.0999999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.215277777777777,829118997,true,false,65.88235294117646,1.28,0.0,1588.3000000000002,170.69673091485603,11.25462962962963,0.0,0.39,1107
82.6086956521739,3.05,35.0,10.869565217391305,0.34,0.0,6.521739130434782,1.69,17.391304347826086,10.869565217391305,1.99,1448.4659999992703,317.66,0.05,63.87037037037037,99.79,8.0,0.41,21.270833333333332,416873684,true,false,71.73913043478261,1.28,0.0,1270.64,111.44189226985651,14.858796296296294,0.0,0.39,1102
83.33333333333333,3.05,35.0,11.904761904761903,0.34,0.0,7.142857142857142,1.69,16.666666666666664,9.523809523809524,1.99,1438.4639999992703,317.66,0.05,61.09953703703703,99.79,8.0,0.41,22.96064814814815,-391057850,true,false,71.42857142857143,1.28,0.0,1270.64,98.55585138072178,15.939814814814815,0.0,0.39,1105
73.80952380952381,3.05,35.0,4.761904761904762,0.34,0.0,10.714285714285714,1.69,26.19047619047619,15.476190476190476,1.99,1567.0029999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.356481481481483,987139972,true,false,69.04761904761905,1.28,0.0,1588.3000000000002,160.24752389583276,11.113425925925927,0.0,0.39,1104
88.09523809523809,3.05,35.0,7.142857142857142,0.34,0.0,4.761904761904762,1.69,11.904761904761905,7.142857142857142,1.99,1445.6469999992703,317.66,0.05,64.69212962962962,99.79,10.0,0.41,20.719907407407405,405166606,true,false,80.95238095238095,1.28,0.0,1270.64,97.56245060011925,14.587962962962964,0.0,0.39,1183
88.37209302325581,3.05,35.0,6.976744186046512,0.34,0.0,4.651162790697675,1.69,11.627906976744185,6.976744186046512,1.99,1452.5459999992704,317.66,0.05,65.07638888888889,99.79,10.0,0.41,20.40509259259259,-295490659,true,false,81.3953488372093,1.28,0.0,1270.64,101.30121948282911,14.518518518518519,0.0,0.39,1168
83.72093023255815,3.05,35.0,9.30232558139535,0.34,0.0,4.651162790697675,1.69,16.27906976744186,11.627906976744185,1.99,1429.1229999992704,317.66,0.05,63.40277777777777,99.79,10.0,0.41,21.425925925925927,1664457226,true,false,74.4186046511628,1.28,0.0,1270.64,98.26170110483886,15.171296296296296,0.0,0.39,1158
84.44444444444444,3.05,35.0,15.555555555555555,0.34,0.0,6.666666666666667,1.69,15.555555555555557,8.88888888888889,1.99,1448.2219999992703,317.66,0.05,64.61574074074075,99.79,10.0,0.41,20.70138888888889,1125608249,true,false,68.88888888888889,1.28,0.0,1270.64,115.04349761930283,14.68287037037037,0.0,0.39,1156
90.47619047619047,3.05,35.0,11.904761904761903,0.34,0.0,4.761904761904762,1.69,9.523809523809524,4.761904761904762,1.99,1442.1829999992704,317.66,0.05,64.12731481481482,99.79,10.0,0.41,21.171296296296298,1790210306,true,false,78.57142857142857,1.28,0.0,1270.64,104.45435834735011,14.70138888888889,0.0,0.39,1165
90.69767441860465,3.05,35.0,9.30232558139535,0.34,0.0,4.651162790697675,1.69,9.30232558139535,4.651162790697675,1.99,1451.7499999992704,317.66,0.05,63.87731481481481,99.79,10.0,0.41,21.03009259259259,703636780,true,false,81.3953488372093,1.28,0.0,1270.64,105.08000495027292,15.092592592592593,0.0,0.39,1172
86.36363636363636,3.05,35.0,11.363636363636363,0.34,0.0,4.545454545454546,1.69,13.636363636363637,9.090909090909092,1.99,1442.0579999992704,317.66,0.05,64.41203703703704,99.79,10.0,0.41,20.895833333333332,2109124814,true,false,75.0,1.28,0.0,1270.64,108.04835683495959,14.69212962962963,0.0,0.39,1185
88.63636363636364,3.05,35.0,9.090909090909092,0.34,0.0,4.545454545454546,1.69,11.363636363636363,6.8181818181818175,1.99,1460.8399999992703,317.66,0.05,64.54398148148148,99.79,10.0,0.41,20.872685185185187,-602379534,true,false,79.54545454545455,1.28,0.0,1270.64,109.42397876500725,14.583333333333334,0.0,0.39,1163
88.37209302325581,3.05,35.0,9.30232558139535,0.34,0.0,4.651162790697675,1.69,11.627906976744185,6.976744186046512,1.99,1449.9629999992703,317.66,0.05,63.69212962962963,99.79,10.0,0.41,21.19212962962963,-1036729699,true,false,79.06976744186046,1.28,0.0,1270.64,105.26170110483886,15.11574074074074,0.0,0.39,1160
86.36363636363636,3.05,35.0,15.909090909090908,0.34,0.0,6.8181818181818175,1.69,13.636363636363635,6.8181818181818175,1.99,1437.6379999992705,317.66,0.05,63.77083333333333,99.79,10.0,0.41,20.935185185185183,1215511073,true,false,70.45454545454545,1.28,0.0,1270.64,113.75572140554834,15.293981481481481,0.0,0.39,1167
75.30864197530863,3.05,35.0,8.641975308641975,0.34,0.0,12.345679012345679,1.69,24.691358024691358,12.345679012345679,1.99,1570.5239999992705,317.66,0.05,73.38888888888889,99.79,8.0,0.41,15.668981481481481,-1521860768,true,false,66.66666666666666,1.28,0.0,1270.64,165.85331304081495,10.94212962962963,0.0,0.39,1081
79.74683544303798,3.05,35.0,6.329113924050633,0.34,0.0,8.860759493670885,1.69,20.253164556962027,11.39240506329114,1.99,1559.1729999992704,317.66,0.05,72.99537037037037,99.79,8.0,0.41,15.550925925925926,2124151830,true,false,73.41772151898735,1.28,0.0,1270.64,163.66196402400257,11.453703703703704,0.0,0.39,1109
75.9493670886076,3.05,35.0,6.329113924050633,0.34,0.0,11.39240506329114,1.69,24.050632911392405,12.658227848101266,1.99,1565.5529999992705,317.66,0.05,73.50925925925927,99.79,8.0,0.41,15.645833333333334,73298514,true,false,69.62025316455697,1.28,0.0,1270.64,156.5937058157976,10.844907407407407,0.0,0.39,1117
72.22222222222223,3.05,35.0,6.666666666666667,0.34,0.0,12.222222222222221,1.69,27.77777777777778,15.555555555555555,1.99,1592.7809999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.456018518518519,871806403,true,false,65.55555555555556,1.28,0.0,1588.3000000000002,172.271223049107,11.013888888888888,0.0,0.39,1098
76.5432098765432,3.05,35.0,6.172839506172839,0.34,0.0,9.876543209876543,1.69,23.45679012345679,13.580246913580247,1.99,1572.3479999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.527777777777777,-632843454,true,false,70.37037037037037,1.28,0.0,1588.3000000000002,160.44135098987638,10.94212962962963,0.0,0.39,1094
74.39024390243902,3.05,35.0,9.75609756097561,0.34,0.0,10.975609756097562,1.69,25.609756097560975,14.634146341463413,1.99,1555.0429999992705,317.66,0.05,72.87731481481482,99.79,8.0,0.41,15.648148148148147,1831670110,true,false,64.63414634146342,1.28,0.0,1270.64,167.7545340332592,11.474537037037038,0.0,0.39,1096
89.74358974358975,3.05,35.0,10.256410256410255,0.34,0.0,2.564102564102564,1.69,10.256410256410255,7.6923076923076925,1.99,1435.3899999992705,317.66,0.05,61.85185185185185,99.79,8.0,0.41,22.39351851851852,-1099161380,true,false,79.48717948717949,1.28,0.0,1270.64,98.18074637797876,15.75462962962963,0.0,0.39,1087
77.38095238095238,3.05,35.0,8.333333333333332,0.34,0.0,10.714285714285714,1.69,22.619047619047617,11.904761904761903,1.99,1573.4879999992704,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.48611111111111,-1190906359,true,false,69.04761904761905,1.28,0.0,1588.3000000000002,174.03587635397426,10.983796296296296,0.0,0.39,1085
70.23809523809524,3.05,35.0,5.952380952380952,0.34,0.0,11.904761904761903,1.69,29.76190476190476,17.857142857142858,1.99,1561.9989999992704,317.66,0.05,73.24537037037037,99.79,8.0,0.41,15.782407407407407,-1968682719,true,false,64.28571428571429,1.28,0.0,1270.64,154.5155071859759,10.972222222222221,0.0,0.39,1083
82.60869565217392,3.05,35.0,6.521739130434782,0.34,0.0,4.3478260869565215,1.69,17.391304347826086,13.043478260869565,1.99,1448.8179999992703,317.66,0.05,64.00694444444444,99.79,8.0,0.41,21.069444444444443,-433979404,true,false,76.08695652173914,1.28,0.0,1270.64,102.69725559636268,14.923611111111112,0.0,0.39,1080
52.25375626043406,3.05,35.0,0.1669449081803005,0.34,0.0,23.706176961602672,1.69,47.74624373956594,24.040066777963272,1.99,2126.5919999992616,317.66,0.05,96.41435185185185,99.79,1.0,0.41,2.0925925925925926,-767330182,true,false,52.08681135225376,1.28,0.0,1905.9600000000003,473.35091035149753,1.4930555555555556,0.0,0.39,539
56.16438356164383,3.05,35.0,0.45662100456621,0.34,0.0,21.461187214611872,1.69,43.83561643835616,22.37442922374429,1.99,1636.0119999992698,317.66,0.05,73.5300925925926,99.79,1.0,0.41,15.481481481481483,-160953930,true,false,55.70776255707762,1.28,0.0,1588.3000000000002,204.6503335006073,10.988425925925927,0.0,0.39,548
56.60792951541851,3.05,35.0,0.4405286343612335,0.34,0.0,21.58590308370044,1.69,43.392070484581495,21.80616740088106,1.99,2007.3359999992686,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.916666666666667,1971454799,true,false,56.167400881057276,1.28,0.0,1905.9600000000003,403.7446342093626,4.847222222222222,0.0,0.39,549
58.62884160756501,3.05,35.0,0.4728132387706856,0.34,0.0,20.56737588652482,1.69,41.371158392434985,20.803782505910164,1.99,1985.1479999992687,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.958333333333333,1258889279,true,false,58.156028368794324,1.28,0.0,1905.9600000000003,391.49964821537753,4.805555555555555,0.0,0.39,550
54.51713395638629,3.05,35.0,0.6230529595015576,0.34,0.0,22.429906542056074,1.69,45.482866043613704,23.05295950155763,1.99,1787.7899999992696,317.66,0.05,79.08101851851852,99.79,1.0,0.41,12.25,-1225303998,true,false,53.89408099688473,1.28,0.0,1588.3000000000002,287.19333565714095,8.668981481481481,0.0,0.39,547
56.26373626373626,3.05,35.0,0.6593406593406593,0.34,0.0,21.75824175824176,1.69,43.73626373626374,21.978021978021978,1.99,2001.8029999992686,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.831018518518518,1160528445,true,false,55.604395604395606,1.28,0.0,1905.9600000000003,406.20437801459707,4.93287037037037,0.0,0.39,551
55.83126550868486,3.05,35.0,0.9925558312655087,0.34,0.0,22.084367245657567,1.69,44.168734491315135,22.084367245657567,1.99,2023.5609999992696,317.66,0.05,88.4513888888889,99.79,1.0,0.41,6.833333333333333,1331912170,true,false,54.83870967741935,1.28,0.0,1905.9600000000003,373.09787628113446,4.715277777777778,0.0,0.39,554
60.97560975609757,3.05,35.0,0.8130081300813009,0.34,0.0,18.69918699186992,1.69,39.02439024390244,20.32520325203252,1.99,1516.0249999992702,317.66,0.05,70.18518518518519,99.79,1.0,0.41,17.662037037037038,-317067297,true,false,60.16260162601627,1.28,0.0,1270.64,138.36706107254273,12.152777777777777,0.0,0.39,546
56.85393258426967,3.05,35.0,0.44943820224719105,0.34,0.0,21.34831460674157,1.69,43.14606741573033,21.79775280898876,1.99,1988.3109999992687,317.66,0.05,88.23611111111111,99.79,1.0,0.41,7.002314814814816,1737098788,true,false,56.40449438202248,1.28,0.0,1905.9600000000003,398.9030616653774,4.761574074074074,0.0,0.39,553
56.949152542372886,3.05,35.0,1.3559322033898304,0.34,0.0,21.01694915254237,1.69,43.050847457627114,22.033898305084744,1.99,1764.3009999992694,317.66,0.05,78.92129629629629,99.79,1.0,0.41,12.458333333333334,-1358202140,true,false,55.59322033898305,1.28,0.0,1588.3000000000002,282.30019892883985,8.62037037037037,0.0,0.39,552
54.285714285714285,3.05,35.0,0.31746031746031744,0.34,0.0,22.53968253968254,1.69,45.714285714285715,23.174603174603174,1.99,1759.9479999992695,317.66,0.05,79.13657407407408,99.79,1.0,0.41,12.30787037037037,-687003838,true,false,53.96825396825397,1.28,0.0,1588.3000000000002,272.5325844945164,8.555555555555555,0.0,0.39,578
57.073170731707314,3.05,35.0,0.7317073170731708,0.34,0.0,21.21951219512195,1.69,42.92682926829268,21.70731707317073,1.99,2031.7139999992692,317.66,0.05,88.37037037037037,99.79,1.0,0.41,6.907407407407408,-762688955,true,false,56.34146341463414,1.28,0.0,1905.9600000000003,382.4511144557935,4.722222222222222,0.0,0.39,579
57.931034482758626,3.05,35.0,1.0344827586206897,0.34,0.0,20.344827586206897,1.69,42.06896551724138,21.72413793103448,1.99,1759.2269999992695,317.66,0.05,79.04861111111111,99.79,1.0,0.41,12.562499999999998,1358909949,true,false,56.896551724137936,1.28,0.0,1588.3000000000002,278.89549508286103,8.38888888888889,0.0,0.39,580
57.1078431372549,3.05,35.0,1.4705882352941175,0.34,0.0,21.568627450980394,1.69,42.8921568627451,21.323529411764707,1.99,2019.7629999992691,317.66,0.05,88.24768518518519,99.79,1.0,0.41,6.969907407407408,1752375782,true,false,55.63725490196079,1.28,0.0,1905.9600000000003,389.8828100971422,4.782407407407407,0.0,0.39,582
57.89473684210526,3.05,35.0,1.4035087719298245,0.34,0.0,20.350877192982455,1.69,42.10526315789474,21.75438596491228,1.99,1758.2909999992696,317.66,0.05,78.98611111111111,99.79,1.0,0.41,12.273148148148149,-1603638829,true,false,56.49122807017544,1.28,0.0,1588.3000000000002,277.47177180409363,8.74074074074074,0.0,0.39,584
57.45192307692308,3.05,35.0,1.201923076923077,0.34,0.0,20.91346153846154,1.69,42.54807692307693,21.634615384615387,1.99,2003.1559999992687,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.807870370370369,1031198044,true,false,56.25,1.28,0.0,1905.9600000000003,388.23942020495645,4.956018518518519,0.0,0.39,583
58.333333333333336,3.05,35.0,0.7246376811594203,0.34,0.0,20.28985507246377,1.69,41.66666666666667,21.3768115942029,1.99,1767.0129999992698,317.66,0.05,79.1550925925926,99.79,1.0,0.41,12.226851851851851,1528639829,true,false,57.608695652173914,1.28,0.0,1588.3000000000002,269.3007906287489,8.618055555555555,0.0,0.39,585
57.017543859649116,3.05,35.0,0.43859649122807015,0.34,0.0,21.052631578947366,1.69,42.98245614035088,21.929824561403507,1.99,2004.4059999992687,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.837962962962962,-952446336,true,false,56.57894736842105,1.28,0.0,1905.9600000000003,407.401488458855,4.925925925925926,0.0,0.39,594
58.64406779661016,3.05,35.0,1.3559322033898304,0.34,0.0,20.0,1.69,41.35593220338983,21.35593220338983,1.99,1757.6299999992693,317.66,0.05,78.81481481481481,99.79,1.0,0.41,12.282407407407407,879824487,true,false,57.28813559322033,1.28,0.0,1588.3000000000002,288.7854803030785,8.902777777777777,0.0,0.39,593
54.285714285714285,3.05,35.0,0.31746031746031744,0.34,0.0,22.53968253968254,1.69,45.714285714285715,23.174603174603174,1.99,1759.9479999992695,317.66,0.05,79.13657407407408,99.79,1.0,0.41,12.296296296296298,1410980402,true,false,53.96825396825397,1.28,0.0,1588.3000000000002,272.5325844945164,8.56712962962963,0.0,0.39,596
80.72289156626506,3.05,35.0,8.433734939759036,0.34,0.0,8.433734939759036,1.69,19.277108433734938,10.843373493975903,1.99,1583.9159999992703,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.266203703703704,222103666,true,false,72.28915662650603,1.28,0.0,1588.3000000000002,179.24579477554838,11.203703703703702,0.0,0.39,1026
76.25,3.05,35.0,5.0,0.34,0.0,10.0,1.69,23.75,13.750000000000002,1.99,1571.9319999992704,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.462962962962962,-157213465,true,false,71.25,1.28,0.0,1588.3000000000002,157.24752389583276,11.006944444444445,0.0,0.39,1049
82.6086956521739,3.05,35.0,13.043478260869565,0.34,0.0,4.3478260869565215,1.69,17.391304347826086,13.043478260869565,1.99,1448.8829999992704,317.66,0.05,63.93287037037037,99.79,8.0,0.41,21.453703703703702,-1473355337,true,false,69.56521739130434,1.28,0.0,1270.64,113.66335468757643,14.613425925925927,0.0,0.39,1057
79.01234567901234,3.05,35.0,9.876543209876543,0.34,0.0,9.876543209876543,1.69,20.98765432098765,11.11111111111111,1.99,1570.7989999992706,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.23611111111111,1586256627,true,false,69.1358024691358,1.28,0.0,1588.3000000000002,181.59877777853558,11.233796296296296,0.0,0.39,1055
74.11764705882352,3.05,35.0,5.88235294117647,0.34,0.0,10.588235294117647,1.69,25.88235294117647,15.294117647058824,1.99,1572.4659999992705,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.368055555555554,-245294513,true,false,68.23529411764706,1.28,0.0,1588.3000000000002,163.83583510355882,11.101851851851851,0.0,0.39,1053
72.41379310344828,3.05,35.0,6.896551724137931,0.34,0.0,11.494252873563218,1.69,27.586206896551722,16.091954022988507,1.99,1576.3289999992703,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.525462962962964,1786142480,true,false,65.51724137931035,1.28,0.0,1588.3000000000002,165.67371737129534,10.944444444444445,0.0,0.39,1051
87.80487804878048,3.05,35.0,4.878048780487805,0.34,0.0,4.878048780487805,1.69,12.195121951219512,7.317073170731707,1.99,1437.8259999992704,317.66,0.05,61.83333333333333,99.79,8.0,0.41,22.493055555555554,154201680,true,false,82.92682926829268,1.28,0.0,1270.64,91.93583081121562,15.67361111111111,0.0,0.39,1039
86.36363636363636,3.05,35.0,6.8181818181818175,0.34,0.0,4.545454545454546,1.69,13.636363636363637,9.090909090909092,1.99,1457.4379999992702,317.66,0.05,64.56944444444444,99.79,8.0,0.41,20.805555555555554,-1692302250,true,false,79.54545454545455,1.28,0.0,1270.64,105.06016618470738,14.625,0.0,0.39,1037
75.0,3.05,35.0,7.5,0.34,0.0,11.25,1.69,25.0,13.750000000000002,1.99,1557.8479999992705,317.66,0.05,72.77777777777777,99.79,8.0,0.41,15.990740740740742,541166833,true,false,67.5,1.28,0.0,1270.64,154.85726125812187,11.231481481481481,0.0,0.39,1025
82.97872340425532,3.05,35.0,12.76595744680851,0.34,0.0,8.51063829787234,1.69,17.02127659574468,8.51063829787234,1.99,1462.1279999992703,317.66,0.05,65.04629629629629,99.79,8.0,0.41,20.229166666666668,-1837757068,true,false,70.2127659574468,1.28,0.0,1270.64,112.74113128676689,14.724537037037036,0.0,0.39,1024
79.22077922077922,3.05,35.0,7.792207792207792,0.34,0.0,9.090909090909092,1.69,20.77922077922078,11.688311688311687,1.99,1563.1649999992703,317.66,0.05,73.42824074074073,99.79,8.0,0.41,15.585648148148149,-216966478,true,false,71.42857142857143,1.28,0.0,1270.64,166.75236963612997,10.986111111111112,0.0,0.39,1036
79.26829268292681,3.05,35.0,9.75609756097561,0.34,0.0,8.536585365853659,1.69,20.731707317073173,12.195121951219512,1.99,1571.2329999992703,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.381944444444445,1262325431,true,false,69.51219512195121,1.28,0.0,1588.3000000000002,176.22839477990547,11.087962962962964,0.0,0.39,1027
88.37209302325581,3.05,35.0,6.976744186046512,0.34,0.0,2.3255813953488373,1.69,11.627906976744187,9.30232558139535,1.99,1457.4489999992704,317.66,0.05,65.12731481481482,99.79,8.0,0.41,20.800925925925924,-268946182,true,false,81.3953488372093,1.28,0.0,1270.64,101.2208564558782,14.07175925925926,0.0,0.39,1028
81.25000000000001,3.05,35.0,10.416666666666668,0.34,0.0,8.333333333333332,1.69,18.75,10.416666666666668,1.99,1461.9549999992703,317.66,0.05,65.0324074074074,99.79,8.0,0.41,20.520833333333332,-452314188,true,false,70.83333333333334,1.28,0.0,1270.64,111.00070108733101,14.44675925925926,0.0,0.39,1029
84.44444444444444,3.05,35.0,13.333333333333334,0.34,0.0,6.666666666666667,1.69,15.555555555555557,8.88888888888889,1.99,1450.4389999992704,317.66,0.05,64.28935185185185,99.79,8.0,0.41,20.90740740740741,-1321781645,true,false,71.11111111111111,1.28,0.0,1270.64,107.6365607511122,14.803240740740742,0.0,0.39,1023
74.07407407407406,3.05,35.0,7.4074074074074066,0.34,0.0,12.345679012345679,1.69,25.925925925925924,13.580246913580247,1.99,1571.2879999992704,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.719907407407408,291359330,true,false,66.66666666666666,1.28,0.0,1588.3000000000002,158.8547392198692,10.75,0.0,0.39,1030
74.99999999999999,3.05,35.0,8.333333333333332,0.34,0.0,11.904761904761903,1.69,25.0,13.095238095238097,1.99,1585.3939999992704,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.349537037037036,-1175092589,true,false,66.66666666666666,1.28,0.0,1588.3000000000002,174.0786497481134,11.12037037037037,0.0,0.39,1035
89.74358974358974,3.05,35.0,5.128205128205128,0.34,0.0,2.564102564102564,1.69,10.256410256410255,7.6923076923076925,1.99,1437.4209999992704,317.66,0.05,62.25462962962963,99.79,8.0,0.41,22.141203703703706,-1554019275,true,false,84.61538461538461,1.28,0.0,1270.64,89.91606597337854,15.604166666666666,0.0,0.39,1032
75.0,3.05,35.0,5.833333333333333,0.34,0.0,11.666666666666666,1.69,25.0,13.333333333333334,1.99,1706.4489999992707,317.66,0.05,74.1875,99.79,8.0,0.41,15.00462962962963,661667214,true,false,69.16666666666667,1.28,0.0,1588.3000000000002,235.18740971854717,10.80787037037037,0.0,0.39,1034
74.69879518072288,3.05,35.0,6.024096385542169,0.34,0.0,10.843373493975903,1.69,25.301204819277107,14.457831325301203,1.99,1576.9979999992704,317.66,0.05,73.5300925925926,99.79,8.0,0.41,15.356481481481483,-1251252670,true,false,68.67469879518072,1.28,0.0,1588.3000000000002,160.44135098987638,11.113425925925927,0.0,0.39,1031
55.57894736842105,3.05,35.0,0.42105263157894735,0.34,0.0,21.894736842105264,1.69,44.421052631578945,22.526315789473685,1.99,2007.112999999269,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.805555555555555,865944892,true,false,55.1578947368421,1.28,0.0,1905.9600000000003,414.45941085148155,4.958333333333333,0.0,0.39,528
52.68389662027833,3.05,35.0,0.19880715705765406,0.34,0.0,23.45924453280318,1.69,47.31610337972167,23.856858846918488,1.99,2002.6559999992646,317.66,0.05,88.23611111111111,99.79,1.0,0.41,6.912037037037037,228113537,true,false,52.48508946322068,1.28,0.0,1905.9600000000003,405.4686593575884,4.851851851851851,0.0,0.39,538
